question,answer,img_id,type
những gì được chụp ảnh màu đen và trắng,phòng tắm,394517,0
người đàn ông đang làm việc chạm khắc một cây gậy bóng chày ở đâu,cửa tiệm,114561,3
hai người bạn chia sẻ những gì tại một bữa tiệc,nước,418062,0
con vẹt ở đâu trong khi một người đàn ông lái xe,xe ô tô,512411,3
màu của lá là gì,màu xanh lá,348850,2
màu của chiếc tàu là gì,màu đỏ,517032,2
người đàn ông đang nằm ở đâu,giường,127834,3
màu sắc của boong tàu là gì,màu đỏ,501867,2
những gì đang ngồi trên khúc gỗ lười biếng ngáp,gấu trúc,388766,0
kéo và bút đặt trên một hình tam giác là gì,mặt,430762,0
màu của xe tải là gì,màu trắng,282899,2
em bé sơ sinh nằm ở đâu,giường,141965,3
có bao nhiêu người phụ nữ đang nhìn chuối ở một khu chợ mở,hai,183594,1
có bao nhiêu người ở gần một bài đăng có ván lướt sóng,hai,254266,1
những gì vào không khí giữa những cái cây,tòa tháp,402570,0
con đường nào đi bên dưới cây cầu trong ngày,đường sắt,536168,0
màu của ghế là gì,màu đỏ,572358,2
cừu len ở đâu,chuồng,374023,3
có bao nhiêu chú gấu nhỏ trên cỏ vào một ngày nắng,hai,377282,1
những gì đánh hơi con mèo trong khi đứng trong tuyết,con cừu,531710,0
đàn ông sử dụng máy tính xách tay ở đâu,thư viện,153985,3
người dân đi xe đạp và ván trượt ở đâu,đường,243825,3
màu của chiếc đĩa là gì,màu trắng,7090,2
có bao nhiêu người đang làm trò trượt ván trên tuyết và nhảy trong tuyết,một,246971,1
những gì được bao quanh bởi cỏ và ghế,hồ bơi,369982,0
những gì đang đi dạo trong tự nhiên,hươu cao cổ,505538,0
những gì được nhìn thấy đậu cạnh nhau,xe buýt,450479,0
những gì nhô ra từ tòa tháp của một tòa nhà loại lâu đài,đồng hồ,553097,0
màu của áo là gì,màu xanh dương,276870,2
người phụ nữ đang nướng gì đó bằng sô cô la,phòng bếp,193384,3
người phụ nữ cưỡi những gì xuống dốc tuyết phủ,ván trượt,472216,0
có bao nhiêu con voi trên cánh đồng gần một cái cây,hai,452187,1
hàng tá bánh rán được đặt ở đâu,hộp,58041,3
xe buýt đang dừng ở đâu tại trạm xe buýt,đường phố,212346,3
cái gì đang ngồi trên cành cây bên ngoài,con chim,374551,0
màu của ranh giới là gì,màu xanh dương,105047,2
người phụ nữ giữ một chai ở đâu,phòng bếp,246494,3
những gì dừng lại ở đèn đỏ trên con đường tuyết rơi,xe ô tô,476773,0
cái gì đang ngậm một con thằn lằn xám trong miệng,con vẹt,371256,0
ngồi trên đỉnh cỏ xanh là gì,xe tải,391810,0
màu của lông là gì,màu đen,477634,2
những gì đang đậu cạnh nhau,xe buýt,342814,0
những gì đang bay bên dưới bầu trời xanh,diều,556157,0
những gì đang ngồi trên một nhánh mỏng,con chim,440706,0
màu sắc của giày là gì,màu đỏ,300896,2
màu của điện thoại là gì,màu đỏ,108582,2
gấu bông nằm ở đâu,giường,374133,3
màu của gấu là gì,màu vàng,551166,2
màu của con chim là gì,màu đen,463430,2
pizza đang nằm ở đâu,hộp,164969,3
đỗ những gì đang đỗ trên đường bằng một vỉa hè,xe buýt,412757,0
máy bay mô hình đang được hiển thị ở đâu,bảo tàng,11707,3
có bao nhiêu người nhìn xung quanh phòng khách của một ngôi nhà,ba,454144,1
màu sắc của những con ngựa là gì,màu trắng,494637,2
người đàn ông đứng ở đâu bên cạnh áo sơ mi,áo vest,153123,3
những gì đang ngồi trên quầy cạnh nhau,chuối,543696,0
phòng khách trông rất độc đáo và thoải mái ở đâu,nhà ở,148956,3
bồn rửa được phản chiếu trong gương nằm ở đâu,nhà vệ sinh,251418,3
con chó nhỏ nằm ở đâu,cái ghế,411875,3
màu của con mèo là gì,màu đen,190580,2
màu của hàng rào là gì,màu cam,396494,2
một số chanh và cam và nho ở đâu trong đĩa,lọ cắm hoa,572301,3
cái gì đang băng qua con suối nhỏ trong một trang trại,con ngựa,458168,0
điều gì dẫn đầu voi con về phía một cánh cửa,con voi,405972,0
màu của rèm là gì,màu vàng,283996,2
màu của con voi là gì,màu xám,344672,2
màu của vali là gì,màu đỏ,207740,2
nhóm người nhỏ đã tập hợp ở đâu,nhà ở,471952,3
con mèo đen đang ngồi ở đâu,vali,395170,3
những gì nằm trên đĩa với bánh pizza và vỏ bánh,đồ chơi,513283,0
có bao nhiêu cô gái xinh đẹp đứng cạnh nhau,bốn,131366,1
nắp bát nhà vệ sinh nằm ở đâu khi các thông báo nằm trên tường đằng sau nó,chuồng,260285,3
hai người phụ nữ mặc những gì đứng gần hàng rào,mũ,423715,0
cái gì trên cái đĩa lớn màu trắng,pizza,378614,0
có bao nhiêu người đàn ông chơi wii với những người khác sau lưng họ trên máy tính,hai,490022,1
màu của vòi nước là gì,màu đỏ,416936,2
những gì được hiển thị trên bảng,chuột,443723,0
những gì đặt giữa hai bánh xe wagon,cái nồi,549300,0
màu của dấu hiệu là gì,màu đỏ,486630,2
màu của các tấm là gì,màu đỏ,18495,2
hai câu chuyện bên cạnh một tòa nhà có khung màu nâu,tòa nhà,368884,0
con ngựa vẽ những gì làm cho nó xuống một con đường tuyết,xe,352007,0
con mèo đang nằm ở đâu,chậu,84881,3
màu của áo là gì,màu đen,77003,2
cái gì đã làm cái giá treo tường bên cạnh cái quầy,lò vi sóng,531563,0
dấu hiệu dừng màu đỏ ở đâu,cái rổ,120032,3
con chó lớn với một dây xích ngồi ở đâu,xe ô tô,90827,3
cái gì đang mở và gần như trống rỗng,tủ lạnh,343603,0
cái gì trên cái đĩa màu xanh lá cây và màu trắng,donut,356586,0
màu của cuốn sách là gì,màu đen,397044,2
màu của đồng cỏ là gì,màu xanh lá,404972,2
nơi chụp ảnh tự sướng ở đâu,cửa,114510,3
"những gì, ngoại trừ hai chai rượu vang",tủ đá,430677,0
người đi xe đạp ở đâu,đường phố,362499,3
"anh ấy có thể ở đâu, nhưng ít nhất anh ấy không lái xe",xe ô tô,347700,3
cô gái nằm ở đâu,vali,529283,3
những gì màn hình ngồi trên đầu bàn cạnh một chai nước đỏ,máy vi tính,450391,0
trên bàn ăn có bao nhiêu cái bánh gói,ba,44083,1
màu của xe buýt là gì,màu xanh lá,38022,2
những gì được kéo vào ga tàu,xe lửa,410951,0
những gì đến dừng lại vào giữa đêm,xe buýt,542079,0
con chó đang giữ những gì như những con chó khác nhìn vào,đồ chơi,337551,0
con ngựa đã kéo những gì với những người ở phía sau,xe,500583,0
những gì đỗ ở bên đường,xe đạp,549399,0
làm gì trong khu vực rộng lớn đứng đằng sau một khu vực có hàng rào,hươu cao cổ,528862,0
màu của tháp là gì,màu đỏ,177922,2
những gì đi lang thang xung quanh trong bãi cỏ cỏ,ngựa vằn,516732,0
có bao nhiêu con voi đi bộ dọc theo và trong vùng nước,ba,96654,1
có bao nhiêu con ngựa nâu đang kéo cỗ xe với một số hành khách,hai,441972,1
màu của chiếc bình là gì,màu tía,418808,2
những gì nhiều lớp lớn với nến dính ra khỏi nó,bánh,461378,0
màu của gấu là gì,màu đen,224878,2
màu của băng ghế là gì,màu đỏ,189330,2
màu sắc của bông hoa là gì,màu tía,536008,2
những gì prop máy bay lướt trên mặt nước,động cơ,406119,0
người đàn ông chuẩn bị một bữa ăn ở đâu,phòng bếp,439479,3
những đứa trẻ đang chơi bóng chày ở đâu,đường phố,301916,3
màu của con chó là gì,màu nâu,374832,2
những gì đang ăn cỏ trên một cánh đồng,con ngựa,529981,0
có bao nhiêu cô gái đang ngồi trên bàn nhìn vào máy tính xách tay,ba,512951,1
con mèo đang đâu,bồn tắm,558073,3
cái gì đang kéo chiếc máy bay lớn,xe ô tô,525344,0
những gì bao phủ trong rau là một nửa ăn,pizza,549224,0
màu của con chó là gì,màu đen,491525,2
người đàn ông cưỡi những gì trên đỉnh tuyết phủ tuyết,ván trượt,452676,0
"những gì chứa đầy những lát cam, quả việt quất và quả mâm xôi",cái lọ,344222,0
những gì đang ngồi bên cạnh lò sưởi trong nhà của người nào đó,cái ghế,349321,0
con gì đang đứng trong bãi cỏ,con vịt,578703,0
có bao nhiêu con ngựa vằn đang đi qua bãi cỏ của cánh đồng,ba,154,1
con gì đang bị các động vật khác bao vây,hươu cao cổ,581100,0
người đàn ông chuẩn bị một cái gì đó ở đâu,phòng bếp,506641,3
những gì ăn cỏ xanh tươi tốt bởi một hàng rào dây,con ngựa,516827,0
màu của cát là gì,màu trắng,354546,2
những gì đã thay đổi để phù hợp với nhu cầu của người khuyết tật,phòng tắm,564699,0
cái gì đang ngồi trên một cái bàn nhỏ,lọ cắm hoa,375078,0
búp bê đi tắm ở đâu,phòng tắm,335087,3
màu của tòa án là gì,màu tía,114474,2
những gì được sơn để trông giống như dalmation,vòi,354278,0
màu của áo là gì,màu tía,318162,2
màu sắc của bông hoa là gì,màu tía,449504,2
màu sắc của bông hoa là gì,màu tía,176414,2
màu của dĩa nhựa là gì,màu vàng,413927,2
con ngựa kéo bốn người ở đâu,đường,517603,3
khay muffins ngồi trong khi hai chỗ ngồi trên đĩa,lò vi sóng,555900,3
con chó ngồi ở đâu,giường,429309,3
những gì đỗ dọc theo vỉa hè thành phố bên cạnh một băng ghế,xe ô tô,456884,0
những gì xuất hiện từ chiếc bình màu xanh,bông hoa,580766,0
cô dâu chú rể cắt những gì,bánh,422982,0
máy bay bay dọc theo cái gì,núi,347367,0
màu của động vật là gì,màu đen,429092,2
màu của xe là gì,màu xanh dương,372390,2
những gì đỗ ở một sân bay,máy bay,392670,0
học sinh đang học ở đâu,phòng,545260,3
màu của cái bình là gì,màu tía,201273,2
thủy tinh trong suốt màu xanh như vật thể tròn ở đâu,kho,232410,3
màu của lá là gì,màu xanh lá,316181,2
"những gì chứa đầy trái cây, bánh quy và rau xanh",bát,574796,0
những bông hoa nằm ở đâu,lọ cắm hoa,398270,3
người phụ nữ uống cà phê và ăn gì,bánh,505619,0
những gì đang đến để hạ cánh,máy bay,564911,0
những gì đang đi dạo quanh những cái cây cùng nhau,con voi,474170,0
có bao nhiêu hình ảnh đồ ăn khác nhau,sáu,58796,1
những tấm lướt ván nghệ thuật được trưng bày ở đâu,cái lều,269366,3
người đang đọc một cuốn sách ở đâu,giường,539309,3
có bao nhiêu người trên bãi biển đang cưỡi ngựa,sáu,432410,1
quần jean và giày đang được phản chiếu ở đâu,gương,310543,3
bốn người ngồi ở đâu,ca nô,456245,3
cô gái đang chụp ảnh mình ở đâu,gương,537335,3
con mèo cuộn tròn ngủ ở đâu,bát,533826,3
người đội mũ bảo hiểm xe máy đang đi cái gì,ván trượt,476119,0
"bốn người, ba người có ô, đứng ở đâu",sân vườn,566568,3
những gì xếp chồng lên nhau siêu cao trong một đám mây,vali,374352,0
những gì đang ngồi trên đầu máy tính xách tay,con mèo,425027,0
cái gì dừng lại ở nhà ga bên cạnh một tín hiệu giao thông,tàu hỏa,346954,0
người đàn ông đang ngủ ở đâu,giường,14970,3
những gì đang được vận hành trên một đường ray xe lửa với cây trong nền,tàu hỏa,346107,0
cái gì nằm ở mỗi bên của ngăn kéo,nhiều cái ghế,533129,0
màu của trượt tuyết là gì,màu đen,544373,2
người đàn ông đang thử nghiệm máy tính xách tay ở đâu,cửa hàng,518109,3
có bao nhiêu con ngựa trắng đang chạy trên một cánh đồng cùng nhau,năm,207554,1
những gì đỗ trên đường băng gần một khu rừng,máy bay,567053,0
"người ăn ở đâu, đưa ngón tay cái lên",quán ăn,482122,3
những gì được xếp hàng bên cạnh nhau với nhiều người đứng giữa họ trước nhiều cây,xe máy,436174,0
người phụ nữ được điều chỉnh gì trong thành phố,cà vạt,450075,0
những gì được hiển thị trên vỉa hè,vòi,355756,0
màu sắc của đi bộ là gì,màu nâu,204806,2
cái gì một bồn rửa và lò vi sóng,công cụ,460378,0
màu của lá là gì,màu xanh lá,38310,2
nhóm nhỏ người dùng bên ngoài là gì,những bức ảnh,493751,0
màu của tàu điện ngầm là gì,màu xanh lá,428740,2
người phụ nữ nằm ở đâu,giường,172597,3
màu của xe máy là gì,màu cam,242472,2
có bao nhiêu chiếc vali được xếp chồng lên nhau,ba,79355,1
có bao nhiêu đứa trẻ chơi bóng chày ở sân sau,hai,471073,1
màu của bảng là gì,màu nâu,426548,2
màu của xe buýt là gì,màu vàng,419439,2
màu của chiếc ô là gì,màu đen,731,2
con mèo đang cuộn tròn ở đâu,quả bóng,452872,3
người đang ở đâu với một chiếc ô đen và trắng,ô cửa,281602,3
màu của bệ là gì,màu nâu,114219,2
những gì giữ đĩa ném bên ngoài trên cỏ,con chó,455506,0
màu của chiếc tàu là gì,màu đen,402308,2
người phụ nữ nằm ở đâu,giường,259284,3
có bao nhiêu con ngựa vằn uống nước từ một hố nước đầy bùn,bốn,415849,1
